,DOWNTIME_ID,TRAIN_ID,DOWNTIME_TYPE_ID,DOWNTIME_START_DATE,DOWNTIME_END_DATE,DOWNTIME_LOCATION_ID,INITIAL_DOWNTIME_FLAG,DOWNTIME_EVENT_ID,DOWNTIME_EVENT_CAUSE_ID,DOWNTIME_EVENT_CLASS_ID,DOWNTIME_EVENT_PAR_CLASS_ID,DOWNTIME_EVENT_PAR_CLASS_NAME,DOWNTIME_DEPARTMENT_ID,DOWNTIME_EVENT_LOCATION_ID,DOWNTIME_EVENT_LOC_TYPE_ID,loaded,time_delta
466,81877,44611393,True,2016-04-25 07:22:00,2016-04-25 07:46:00,21105,True,67125,92,1,1,False,3,21105,12,True,0 days 00:24:00.000000000
467,81901,44619782,True,2016-04-25 10:51:00,2016-04-25 12:25:00,21028,False,67134,69,4,2,True,4,21104,12,True,0 days 01:34:00.000000000
468,81922,44617327,True,2016-04-25 11:15:00,2016-04-25 16:41:00,1000682,False,67139,69,4,2,True,4,21106,12,False,0 days 05:26:00.000000000
469,81907,44602969,True,2016-04-25 11:21:00,2016-04-25 13:47:00,21015,False,67130,203,1,1,False,4,21014,12,True,0 days 02:26:00.000000000
470,81722,44557256,False,2016-04-23 07:13:00,2016-04-23 09:41:00,33,True,67015,15,2,2,True,7,330,6,False,0 days 02:28:00.000000000
471,81669,44560968,True,2016-04-23 06:35:00,2016-04-23 09:37:00,21114,True,66992,28,1,1,False,7,21116,12,False,0 days 03:02:00.000000000
472,81718,44550686,True,2016-04-23 15:48:00,2016-04-23 17:27:00,21013,False,66981,200,4,2,True,4,21007,12,True,0 days 01:39:00.000000000
473,81717,44577459,True,2016-04-23 15:55:00,2016-04-23 17:21:00,21005,False,66981,200,4,2,True,4,21007,12,False,0 days 01:26:00.000000000
474,81721,44579861,True,2016-04-23 16:05:00,2016-04-23 17:42:00,21004,False,66981,200,4,2,True,4,21007,12,True,0 days 01:37:00.000000000
475,81738,44554452,True,2016-04-23 20:04:00,2016-04-23 20:20:00,21006,False,66981,200,4,2,True,4,21007,12,False,0 days 00:16:00.000000000
476,81780,44581846,True,2016-04-24 03:05:00,2016-04-24 10:42:00,21307,False,67057,15,2,2,True,7,1000827,12,True,0 days 07:37:00.000000000
477,81775,44586061,True,2016-04-24 08:16:00,2016-04-24 09:58:00,21301,False,67057,15,2,2,True,7,1000827,12,True,0 days 01:42:00.000000000
478,81806,44574315,True,2016-04-24 14:08:00,2016-04-24 15:45:00,21013,False,67046,203,1,1,False,4,21007,12,True,0 days 01:37:00.000000000
479,81825,44605892,True,2016-04-24 18:20:00,2016-04-24 18:59:00,21004,True,67071,2,2,2,True,3,21004,12,True,0 days 00:39:00.000000000
480,81865,44611393,True,2016-04-25 01:14:00,2016-04-25 01:58:00,21020,True,67113,92,1,1,False,3,21020,12,True,0 days 00:44:00.000000000
481,81876,44604877,True,2016-04-25 01:17:00,2016-04-25 07:25:00,21307,True,67126,28,1,1,False,7,21307,12,True,0 days 06:08:00.000000000
482,88550,45657469,True,2016-06-18 09:44:00,2016-06-18 10:18:00,21005,True,72599,66,4,2,True,4,21005,12,True,0 days 00:34:00.000000000
483,88569,45674593,True,2016-06-18 09:48:00,2016-06-18 12:42:00,1000828,True,72637,39,4,2,True,2,1000828,12,True,0 days 02:54:00.000000000
484,88575,45669677,True,2016-06-18 13:04:00,2016-06-18 13:50:00,21026,False,72640,33,1,1,False,4,1000414,12,False,0 days 00:46:00.000000000
485,88585,45678292,True,2016-06-18 13:02:00,2016-06-18 15:28:00,21114,False,72629,15,2,2,True,7,34302,6,False,0 days 02:26:00.000000000
486,88599,45690119,False,2016-06-18 17:01:00,2016-06-18 18:20:00,34100,True,72658,11,2,2,True,7,34100,6,False,0 days 01:19:00.000000000
487,88637,45683353,True,2016-06-19 01:55:00,2016-06-19 02:17:00,21101,True,72692,92,1,1,False,11,21101,12,False,0 days 00:22:00.000000000
488,88658,45683353,True,2016-06-19 05:12:00,2016-06-19 05:54:00,21022,True,72684,22,1,1,False,3,21022,12,False,0 days 00:42:00.000000000
489,88416,45661545,True,2016-06-17 06:32:00,2016-06-17 07:05:00,21113,True,72557,189,2,2,True,7,21113,12,True,0 days 00:33:00.000000000
490,88417,45658556,True,2016-06-17 06:42:00,2016-06-17 07:12:00,21028,True,72509,210,2,2,True,7,21028,12,True,0 days 00:30:00.000000000
491,88481,45657469,True,2016-06-17 06:46:00,2016-06-17 19:30:00,21307,True,72547,98,2,2,True,11,21307,12,True,0 days 12:44:00.000000000
492,88436,45659086,False,2016-06-17 10:24:00,2016-06-17 11:36:00,321,True,72514,210,2,2,True,7,321,9,False,0 days 01:12:00.000000000
493,88441,45658556,False,2016-06-17 11:00:00,2016-06-17 12:08:00,33,True,72517,210,2,2,True,7,33,9,False,0 days 01:08:00.000000000
494,88507,45672633,True,2016-06-18 00:22:00,2016-06-18 01:16:00,21023,True,72586,37,4,2,True,2,21023,12,False,0 days 00:54:00.000000000
495,88514,45675905,True,2016-06-18 03:23:00,2016-06-18 03:56:00,21028,True,72616,92,1,1,False,11,21028,12,True,0 days 00:33:00.000000000
496,88554,45678153,False,2016-06-18 10:00:00,2016-06-18 10:01:00,320,True,72624,15,2,2,True,7,320,9,False,0 days 00:01:00.000000000
497,88553,45679002,True,2016-06-18 09:52:00,2016-06-18 10:42:00,21028,True,72623,92,1,1,False,11,21028,12,True,0 days 00:50:00.000000000
498,88597,45683353,True,2016-06-18 16:43:00,2016-06-18 17:57:00,21114,False,72629,15,2,2,True,7,34302,6,False,0 days 01:14:00.000000000
499,88706,45689591,False,2016-06-19 04:15:00,2016-06-19 05:46:00,343,True,72713,207,2,2,True,11,343,9,False,0 days 01:31:00.000000000
500,88657,45689591,False,2016-06-19 03:42:00,2016-06-19 04:15:00,343,True,72709,192,2,2,True,7,343,9,False,0 days 00:33:00.000000000
501,88678,45702894,False,2016-06-19 05:39:00,2016-06-19 09:36:00,321,False,72695,210,2,2,True,7,321,9,False,0 days 03:57:00.000000000
502,88453,45667301,True,2016-06-17 13:59:00,2016-06-17 14:49:00,21113,True,72563,92,1,1,False,11,21113,12,True,0 days 00:50:00.000000000
503,88473,45669030,True,2016-06-17 17:37:00,2016-06-17 18:14:00,21022,True,72531,22,1,1,False,3,21022,12,True,0 days 00:37:00.000000000
504,88506,45661412,True,2016-06-18 00:33:00,2016-06-18 01:15:00,21018,True,72585,22,1,1,False,3,21018,12,False,0 days 00:42:00.000000000
505,88513,45677754,True,2016-06-18 03:22:00,2016-06-18 03:44:00,21113,True,72628,92,1,1,False,11,21113,12,True,0 days 00:22:00.000000000
506,88558,45669030,True,2016-06-18 10:21:00,2016-06-18 11:50:00,21007,True,72600,202,2,2,True,4,21007,12,True,0 days 01:29:00.000000000
507,88638,45693520,True,2016-06-19 02:12:00,2016-06-19 02:48:00,21307,True,72693,92,1,1,False,11,21307,12,True,0 days 00:36:00.000000000
508,88454,45664690,True,2016-06-17 14:21:00,2016-06-17 15:04:00,21023,True,72524,22,1,1,False,3,21023,12,False,0 days 00:43:00.000000000
509,88452,45659351,True,2016-06-17 14:18:00,2016-06-17 14:46:00,21114,True,72537,210,2,2,True,7,21114,12,False,0 days 00:28:00.000000000
510,88474,45665349,True,2016-06-17 17:50:00,2016-06-17 18:28:00,21028,False,72538,192,2,2,True,7,321,9,True,0 days 00:38:00.000000000
511,88478,45653783,True,2016-06-17 18:01:00,2016-06-17 18:50:00,21013,False,72530,66,4,2,True,4,21009,12,True,0 days 00:49:00.000000000
512,88526,45671719,True,2016-06-18 03:52:00,2016-06-18 05:52:00,21109,False,72631,11,2,2,True,7,1000712,9,True,0 days 02:00:00.000000000
513,88517,45664690,True,2016-06-18 03:39:00,2016-06-18 04:14:00,1000683,True,72617,92,1,1,False,11,1000683,12,False,0 days 00:35:00.000000000
514,88516,45676528,True,2016-06-18 03:43:00,2016-06-18 04:08:00,21027,False,72616,92,1,1,False,11,21028,12,False,0 days 00:25:00.000000000
515,88580,45664690,True,2016-06-18 07:00:00,2016-06-18 07:52:00,21024,True,72597,92,1,1,False,11,21024,12,False,0 days 00:52:00.000000000
516,88537,45664690,True,2016-06-18 06:48:00,2016-06-18 07:00:00,21024,False,72593,22,1,1,False,3,21024,12,False,0 days 00:12:00.000000000
517,88531,45677891,True,2016-06-18 06:45:00,2016-06-18 07:04:00,21024,True,72593,22,1,1,False,3,21024,12,True,0 days 00:19:00.000000000
518,88593,45671719,True,2016-06-18 16:57:00,2016-06-18 17:19:00,21018,True,72644,10,2,2,True,3,21018,12,False,0 days 00:22:00.000000000
519,88622,45689591,True,2016-06-18 23:24:00,2016-06-19 00:16:00,21114,True,72703,207,2,2,True,11,21114,12,False,0 days 00:52:00.000000000
520,88682,45707037,True,2016-06-19 10:11:00,2016-06-19 11:00:00,21030,True,72699,69,4,2,True,4,21030,12,True,0 days 00:49:00.000000000
521,88475,45657202,True,2016-06-17 18:00:00,2016-06-17 18:31:00,21101,True,72546,92,1,1,False,11,21101,12,False,0 days 00:31:00.000000000
522,88787,45671719,True,2016-06-18 00:27:00,2016-06-18 00:37:00,21027,True,72766,37,4,2,True,2,21027,12,False,0 days 00:10:00.000000000
523,88476,45668090,True,2016-06-17 18:13:00,2016-06-17 18:38:00,21027,False,72538,192,2,2,True,7,321,9,False,0 days 00:25:00.000000000
524,88487,45671719,True,2016-06-17 18:22:00,2016-06-17 20:11:00,21007,False,72530,66,4,2,True,4,21009,12,False,0 days 01:49:00.000000000
525,88555,45685772,True,2016-06-18 10:34:00,2016-06-18 11:34:00,21002,True,72664,211,4,2,True,4,21002,12,True,0 days 01:00:00.000000000
526,88595,45685771,True,2016-06-18 17:12:00,2016-06-18 17:52:00,21024,True,72645,218,2,2,True,3,21024,12,True,0 days 00:40:00.000000000
527,88605,45674593,True,2016-06-18 20:17:00,2016-06-18 20:36:00,21103,True,72652,92,1,1,False,11,21103,12,False,0 days 00:19:00.000000000
528,88631,45703160,False,2016-06-18 23:43:00,2016-06-19 00:56:00,341,True,72705,15,2,2,True,7,341,9,False,0 days 01:13:00.000000000
529,88652,45690920,False,2016-06-19 02:53:00,2016-06-19 05:13:00,321,True,72695,210,2,2,True,7,321,9,False,0 days 02:20:00.000000000
530,88484,45670908,True,2016-06-17 18:31:00,2016-06-17 19:49:00,21008,False,72530,66,4,2,True,4,21009,12,True,0 days 01:18:00.000000000
531,88509,45661277,True,2016-06-18 01:07:00,2016-06-18 02:02:00,21101,True,72614,92,1,1,False,11,21101,12,False,0 days 00:55:00.000000000
532,88520,45674593,True,2016-06-18 03:59:00,2016-06-18 04:43:00,21101,True,72618,92,1,1,False,11,21101,12,True,0 days 00:44:00.000000000
533,88566,45685151,True,2016-06-18 10:55:00,2016-06-18 12:30:00,21015,True,72606,203,1,1,False,4,21015,12,False,0 days 01:35:00.000000000
534,88611,45672633,True,2016-06-18 20:26:00,2016-06-18 21:25:00,21009,True,72649,44,4,2,True,2,21009,12,True,0 days 00:59:00.000000000
535,88681,45693387,True,2016-06-19 09:29:00,2016-06-19 10:48:00,21109,True,72717,92,1,1,False,11,21109,12,False,0 days 01:19:00.000000000
536,88680,45691633,True,2016-06-19 09:21:00,2016-06-19 09:56:00,21103,True,72698,92,1,1,False,11,21103,12,False,0 days 00:35:00.000000000
537,88438,45664690,True,2016-06-17 11:03:00,2016-06-17 11:49:00,21013,True,72497,202,2,2,True,4,21013,12,False,0 days 00:46:00.000000000
538,88471,45661412,False,2016-06-17 15:12:00,2016-06-17 17:36:00,321,False,72538,192,2,2,True,7,321,9,False,0 days 02:24:00.000000000
539,88577,45661277,True,2016-06-18 04:44:00,2016-06-18 05:04:00,1000413,True,72591,22,1,1,False,3,1000413,12,False,0 days 00:20:00.000000000
540,88523,45661277,True,2016-06-18 04:16:00,2016-06-18 04:44:00,1000413,True,72587,22,1,1,False,3,1000413,12,False,0 days 00:28:00.000000000
541,88561,45664690,True,2016-06-18 11:12:00,2016-06-18 12:11:00,21007,False,72600,202,2,2,True,4,21007,12,True,0 days 00:59:00.000000000
542,88609,45688679,True,2016-06-18 20:29:00,2016-06-18 21:08:00,21103,True,72653,92,1,1,False,11,21103,12,True,0 days 00:39:00.000000000
543,88606,45690920,True,2016-06-18 20:33:00,2016-06-18 20:51:00,21022,True,72648,22,1,1,False,3,21022,12,True,0 days 00:18:00.000000000
544,88644,45704755,False,2016-06-19 03:09:00,2016-06-19 03:42:00,341,True,72707,15,2,2,True,7,341,9,False,0 days 00:33:00.000000000
545,88437,45661412,True,2016-06-17 11:13:00,2016-06-17 11:44:00,21028,True,72515,203,1,1,False,4,21028,12,True,0 days 00:31:00.000000000
546,88459,45667959,True,2016-06-17 15:00:00,2016-06-17 16:15:00,21022,True,72526,22,1,1,False,3,21022,12,True,0 days 01:15:00.000000000
547,88460,45665349,True,2016-06-17 15:03:00,2016-06-17 16:18:00,21020,True,72525,22,1,1,False,3,21020,12,True,0 days 01:15:00.000000000
548,88463,45668090,True,2016-06-17 15:13:00,2016-06-17 16:38:00,21019,False,72525,22,1,1,False,3,21020,12,False,0 days 01:25:00.000000000
549,88508,45663149,True,2016-06-18 01:34:00,2016-06-18 01:56:00,21018,False,72586,37,4,2,True,2,21023,12,False,0 days 00:22:00.000000000
550,88524,45678295,False,2016-06-18 04:33:00,2016-06-18 05:05:00,341,True,72630,11,2,2,True,7,341,9,False,0 days 00:32:00.000000000
551,88559,45683353,True,2016-06-18 11:12:00,2016-06-18 11:58:00,21022,True,72601,22,1,1,False,3,21022,12,True,0 days 00:46:00.000000000
552,88582,45673269,True,2016-06-18 14:24:00,2016-06-18 14:40:00,21018,False,72607,22,1,1,False,3,21020,12,False,0 days 00:16:00.000000000
553,88600,45689070,True,2016-06-18 17:45:00,2016-06-18 18:47:00,21022,True,72646,22,1,1,False,3,21022,12,True,0 days 01:02:00.000000000
554,88607,45698454,True,2016-06-18 20:40:00,2016-06-18 21:02:00,1000831,True,72660,207,2,2,True,11,1000831,12,True,0 days 00:22:00.000000000
555,88673,45693258,False,2016-06-18 20:06:00,2016-06-18 20:36:00,1000709,True,72714,15,2,2,True,7,1000709,9,False,0 days 00:30:00.000000000
556,88632,45693387,True,2016-06-19 00:06:00,2016-06-19 01:02:00,21022,True,72679,22,1,1,False,3,21022,12,True,0 days 00:56:00.000000000
557,88661,45705020,True,2016-06-19 06:21:00,2016-06-19 07:03:00,21022,True,72685,22,1,1,False,3,21022,12,True,0 days 00:42:00.000000000
558,88676,45706647,False,2016-06-19 05:01:00,2016-06-19 06:26:00,1000709,True,72715,189,2,2,True,7,1000709,9,False,0 days 01:25:00.000000000
559,88418,45640284,False,2016-06-16 12:00:00,2016-06-16 13:08:00,321,True,72510,210,2,2,True,7,321,9,False,0 days 01:08:00.000000000
560,88539,45652985,True,2016-06-17 22:07:00,2016-06-17 22:10:00,21006,True,72533,208,2,2,True,3,21006,12,False,0 days 00:03:00.000000000
561,88464,45652985,True,2016-06-17 15:04:00,2016-06-17 16:48:00,1000414,True,72527,213,3,1,False,4,1000414,12,True,0 days 01:44:00.000000000
562,88426,45647679,True,2016-06-17 07:57:00,2016-06-17 09:00:00,21016,True,72493,22,1,1,False,3,21016,12,False,0 days 01:03:00.000000000
563,88439,45653389,True,2016-06-17 11:35:00,2016-06-17 11:54:00,1000683,True,72516,92,1,1,False,11,1000683,12,False,0 days 00:19:00.000000000
564,88448,45659351,True,2016-06-17 11:51:00,2016-06-17 13:52:00,21109,True,72536,211,4,2,True,4,21113,12,True,0 days 02:01:00.000000000
565,88458,45669030,True,2016-06-17 15:19:00,2016-06-17 16:12:00,21018,False,72525,22,1,1,False,3,21020,12,True,0 days 00:53:00.000000000
566,88492,45653389,True,2016-06-17 19:11:00,2016-06-17 20:47:00,21012,False,72530,66,4,2,True,4,21009,12,False,0 days 01:36:00.000000000
567,88496,45659086,True,2016-06-17 22:25:00,2016-06-17 22:45:00,21006,False,72533,208,2,2,True,3,21006,12,False,0 days 00:20:00.000000000
568,88069,45599012,True,2016-06-14 01:34:00,2016-06-14 02:16:00,21006,False,72231,67,4,2,True,4,21006,12,True,0 days 00:42:00.000000000
569,89003,45753755,True,2016-06-22 01:20:00,2016-06-22 01:41:00,1000832,True,73007,92,1,1,False,11,1000832,12,True,0 days 00:21:00.000000000
570,88876,45725187,True,2016-06-20 23:41:00,2016-06-21 00:21:00,1000683,False,72870,108,2,2,True,1,1000684,12,False,0 days 00:40:00.000000000
571,88979,45754468,True,2016-06-21 20:08:00,2016-06-21 20:34:00,21105,True,72981,92,1,1,False,11,21105,12,True,0 days 00:26:00.000000000
572,88059,45594760,True,2016-06-13 22:34:00,2016-06-13 23:04:00,21022,True,72157,22,1,1,False,3,21022,12,True,0 days 00:30:00.000000000
573,88078,45585361,True,2016-06-14 04:42:00,2016-06-14 05:18:00,21101,True,72214,92,1,1,False,11,21101,12,False,0 days 00:36:00.000000000
574,89012,45753755,True,2016-06-22 01:53:00,2016-06-22 02:43:00,21109,True,73009,92,1,1,False,11,21109,12,False,0 days 00:50:00.000000000
575,89045,45768606,True,2016-06-22 09:00:00,2016-06-22 09:33:00,21022,True,73068,92,1,1,False,11,21022,12,True,0 days 00:33:00.000000000
576,89008,45765042,True,2016-06-22 01:32:00,2016-06-22 02:33:00,21022,True,73060,22,1,1,False,3,21022,12,True,0 days 01:01:00.000000000
577,89011,45762370,True,2016-06-22 01:35:00,2016-06-22 02:42:00,21026,True,73061,22,1,1,False,3,21026,12,True,0 days 01:07:00.000000000
578,89006,45762369,True,2016-06-22 01:36:00,2016-06-22 02:02:00,21028,True,73035,92,1,1,False,11,21028,12,True,0 days 00:26:00.000000000
579,89161,45753755,True,2016-06-22 09:15:00,2016-06-22 09:27:00,21018,True,73067,65,4,2,True,4,21018,12,False,0 days 00:12:00.000000000
580,89044,45753755,True,2016-06-22 09:04:00,2016-06-22 09:15:00,21018,True,73064,203,1,1,False,4,21018,12,False,0 days 00:11:00.000000000
581,88896,45739249,True,2016-06-21 03:10:00,2016-06-21 04:42:00,21020,False,72911,22,1,1,False,3,21022,12,True,0 days 01:32:00.000000000
582,88912,45737444,True,2016-06-21 06:31:00,2016-06-21 06:56:00,21105,True,72933,92,1,1,False,11,21105,12,True,0 days 00:25:00.000000000
583,88955,45748869,True,2016-06-21 13:27:00,2016-06-21 13:48:00,21028,True,72973,92,1,1,False,11,21028,12,True,0 days 00:21:00.000000000
584,88981,45754487,True,2016-06-21 20:19:00,2016-06-21 21:07:00,21022,True,72963,22,1,1,False,3,21022,12,True,0 days 00:48:00.000000000
585,89072,45775913,False,2016-06-22 12:18:00,2016-06-22 13:08:00,341,True,73084,210,2,2,True,7,341,9,False,0 days 00:50:00.000000000
586,89064,45774639,False,2016-06-22 10:20:00,2016-06-22 11:23:00,341,True,73020,189,2,2,True,7,341,9,False,0 days 01:03:00.000000000
587,88043,45591597,True,2016-06-13 19:23:00,2016-06-13 19:44:00,21022,True,72154,22,1,1,False,3,21022,12,True,0 days 00:21:00.000000000
588,89047,45765679,True,2016-06-22 09:18:00,2016-06-22 09:49:00,21105,True,73049,92,1,1,False,11,21105,12,True,0 days 00:31:00.000000000
589,88911,45735008,False,2016-06-21 05:46:00,2016-06-21 06:46:00,32100,True,72932,15,2,2,True,7,32100,6,False,0 days 01:00:00.000000000
590,88937,45733693,True,2016-06-21 10:13:00,2016-06-21 11:24:00,21026,False,72919,22,1,1,False,3,21026,12,False,0 days 01:11:00.000000000
591,88934,45753373,False,2016-06-21 10:22:00,2016-06-21 11:02:00,1000709,True,72954,15,2,2,True,7,1000709,9,False,0 days 00:40:00.000000000
592,88970,45744148,False,2016-06-21 16:54:00,2016-06-21 17:57:00,330,True,72977,192,2,2,True,7,330,6,False,0 days 01:03:00.000000000
593,88983,45757438,True,2016-06-21 20:29:00,2016-06-21 21:16:00,21020,False,72963,22,1,1,False,3,21022,12,True,0 days 00:47:00.000000000
594,89063,45757438,True,2016-06-22 12:12:00,2016-06-22 12:36:00,21105,True,73052,92,1,1,False,11,21105,12,False,0 days 00:24:00.000000000
595,88064,45591597,True,2016-06-13 22:56:00,2016-06-14 00:38:00,21307,True,72211,28,1,1,False,7,21307,12,True,0 days 01:42:00.000000000
596,89036,45762369,False,2016-06-22 05:40:00,2016-06-22 07:08:00,321,True,73046,210,2,2,True,7,321,9,False,0 days 01:28:00.000000000
597,89028,45762370,True,2016-06-22 05:23:00,2016-06-22 05:50:00,21103,True,73043,92,1,1,False,11,21103,12,True,0 days 00:27:00.000000000
598,89032,45754468,True,2016-06-22 05:33:00,2016-06-22 06:43:00,21026,True,73062,22,1,1,False,3,21026,12,False,0 days 01:10:00.000000000
599,89054,45762370,False,2016-06-22 09:43:00,2016-06-22 10:50:00,1000712,True,73019,11,2,2,True,7,1000712,9,False,0 days 01:07:00.000000000
600,89049,45767188,True,2016-06-22 09:25:00,2016-06-22 10:21:00,21103,True,73050,94,4,2,True,4,21103,12,True,0 days 00:56:00.000000000
601,88918,45739645,True,2016-06-21 06:46:00,2016-06-21 07:35:00,1000413,True,72913,22,1,1,False,3,1000413,12,True,0 days 00:49:00.000000000
602,88914,45739249,True,2016-06-21 06:47:00,2016-06-21 07:11:00,21028,True,72934,92,1,1,False,11,21028,12,True,0 days 00:24:00.000000000
603,88958,45739249,False,2016-06-21 14:14:00,2016-06-21 15:19:00,321,True,72975,203,1,1,False,4,321,9,False,0 days 01:05:00.000000000
604,88060,45594503,True,2016-06-13 23:08:00,2016-06-13 23:47:00,21026,True,72158,22,1,1,False,3,21026,12,True,0 days 00:39:00.000000000
605,88095,45585361,False,2016-06-13 23:48:00,2016-06-14 02:04:00,343,True,72203,192,2,2,True,7,343,9,False,0 days 02:16:00.000000000
606,88072,45595908,True,2016-06-14 02:11:00,2016-06-14 02:54:00,21022,True,72232,22,1,1,False,3,21022,12,True,0 days 00:43:00.000000000
607,89048,45753755,True,2016-06-22 09:34:00,2016-06-22 10:07:00,21017,True,73069,22,1,1,False,3,21017,12,True,0 days 00:33:00.000000000
608,88881,45736658,True,2016-06-21 00:37:00,2016-06-21 01:18:00,1000827,True,72923,22,1,1,False,3,1000827,12,False,0 days 00:41:00.000000000
609,88891,45729563,True,2016-06-21 03:45:00,2016-06-21 04:02:00,1000683,True,72927,92,1,1,False,11,1000683,12,False,0 days 00:17:00.000000000
610,88932,45745169,False,2016-06-21 03:57:00,2016-06-21 04:28:00,1000709,True,72953,15,2,2,True,7,1000709,9,False,0 days 00:31:00.000000000
611,88925,45747928,False,2016-06-21 07:04:00,2016-06-21 08:10:00,1000709,True,72948,15,2,2,True,7,1000709,9,False,0 days 01:06:00.000000000
612,88941,45746440,True,2016-06-21 10:38:00,2016-06-21 11:54:00,21028,True,72938,203,1,1,False,4,21028,12,True,0 days 01:16:00.000000000
613,88954,45744148,False,2016-06-21 11:30:00,2016-06-21 13:36:00,33,True,72972,210,2,2,True,7,33,9,False,0 days 02:06:00.000000000
614,88957,45739514,True,2016-06-21 14:07:00,2016-06-21 14:40:00,21307,True,72974,92,1,1,False,11,21307,12,False,0 days 00:33:00.000000000
615,89059,45768219,True,2016-06-22 10:54:00,2016-06-22 11:57:00,21103,False,73050,94,4,2,True,4,21103,12,True,0 days 01:03:00.000000000
616,88040,45588605,True,2016-06-13 16:59:00,2016-06-13 18:47:00,1000413,True,72153,198,1,1,False,3,1000413,12,True,0 days 01:48:00.000000000
617,88071,45595393,True,2016-06-14 02:21:00,2016-06-14 02:38:00,21307,True,72212,28,1,1,False,7,21307,12,True,0 days 00:17:00.000000000
618,89017,45762239,True,2016-06-22 02:34:00,2016-06-22 03:29:00,1000827,True,73037,22,1,1,False,3,1000827,12,False,0 days 00:55:00.000000000
619,89014,45767708,True,2016-06-22 02:37:00,2016-06-22 02:51:00,21112,True,73010,92,1,1,False,11,21112,12,True,0 days 00:14:00.000000000
620,89016,45760558,True,2016-06-22 02:39:00,2016-06-22 03:26:00,21103,True,73036,92,1,1,False,11,21103,12,True,0 days 00:47:00.000000000
621,89056,45760558,True,2016-06-22 09:40:00,2016-06-22 11:21:00,21105,False,73050,94,4,2,True,4,21103,12,False,0 days 01:41:00.000000000
622,88882,45734092,True,2016-06-21 00:53:00,2016-06-21 01:20:00,21101,True,72924,92,1,1,False,11,21101,12,True,0 days 00:27:00.000000000
623,88894,45737444,True,2016-06-21 04:01:00,2016-06-21 04:35:00,21101,True,72928,92,1,1,False,11,21101,12,True,0 days 00:34:00.000000000
624,88936,45747273,True,2016-06-21 10:49:00,2016-06-21 11:08:00,21026,False,72919,22,1,1,False,3,21026,12,True,0 days 00:19:00.000000000
625,88935,45745300,True,2016-06-21 10:48:00,2016-06-21 11:08:00,1000683,True,72937,202,2,2,True,4,1000683,12,True,0 days 00:20:00.000000000
626,88964,45747273,True,2016-06-21 14:22:00,2016-06-21 16:34:00,21307,True,72976,210,2,2,True,7,21307,12,True,0 days 02:12:00.000000000
627,88978,45752807,False,2016-06-21 18:01:00,2016-06-21 19:27:00,320,True,72980,15,2,2,True,7,320,9,False,0 days 01:26:00.000000000
628,88975,45754482,True,2016-06-21 17:59:00,2016-06-21 19:18:00,21019,True,72961,22,1,1,False,3,21019,12,False,0 days 01:19:00.000000000
629,89057,45762239,True,2016-06-22 11:15:00,2016-06-22 11:43:00,21301,False,73071,203,1,1,False,4,21026,12,False,0 days 00:28:00.000000000
630,89062,45769780,True,2016-06-22 11:23:00,2016-06-22 12:12:00,21026,True,73071,203,1,1,False,4,21026,12,True,0 days 00:49:00.000000000
631,88046,45574606,False,2016-06-13 19:20:00,2016-06-13 20:53:00,34302,True,72186,192,2,2,True,7,34302,6,False,0 days 01:33:00.000000000
632,88050,45593972,True,2016-06-13 20:08:00,2016-06-13 21:44:00,21022,True,72156,22,1,1,False,3,21022,12,True,0 days 01:36:00.000000000
633,88061,45595393,True,2016-06-13 23:24:00,2016-06-13 23:49:00,21022,True,72159,22,1,1,False,3,21022,12,True,0 days 00:25:00.000000000
634,88062,45596037,True,2016-06-13 23:32:00,2016-06-14 00:03:00,21006,True,72231,67,4,2,True,4,21006,12,True,0 days 00:31:00.000000000
635,89031,45765552,True,2016-06-22 06:09:00,2016-06-22 06:35:00,21028,True,73044,92,1,1,False,11,21028,12,True,0 days 00:26:00.000000000
636,89053,45769780,True,2016-06-22 10:14:00,2016-06-22 10:43:00,21022,True,73070,22,1,1,False,3,21022,12,True,0 days 00:29:00.000000000
637,88899,45737713,True,2016-06-21 04:11:00,2016-06-21 05:03:00,1000684,False,72929,92,1,1,False,11,21103,12,False,0 days 00:52:00.000000000
638,88927,45731099,True,2016-06-21 07:28:00,2016-06-21 08:26:00,21026,True,72916,22,1,1,False,3,21026,12,False,0 days 00:58:00.000000000
639,88939,45747273,True,2016-06-21 11:13:00,2016-06-21 11:38:00,21027,True,72920,33,1,1,False,4,21027,12,False,0 days 00:25:00.000000000
640,88971,45742887,True,2016-06-21 17:50:00,2016-06-21 18:16:00,1000683,True,72978,92,1,1,False,11,1000683,12,False,0 days 00:26:00.000000000
641,88977,45754477,True,2016-06-21 17:51:00,2016-06-21 19:26:00,21022,True,72962,22,1,1,False,3,21022,12,True,0 days 01:35:00.000000000
642,88998,45753755,False,2016-06-21 23:30:00,2016-06-22 00:48:00,34302,True,72970,15,2,2,True,7,34302,6,False,0 days 01:18:00.000000000
643,88996,45752807,False,2016-06-21 21:40:00,2016-06-22 00:38:00,321,True,73032,210,2,2,True,7,321,9,False,0 days 02:58:00.000000000
644,88036,45572235,True,2016-06-13 17:09:00,2016-06-13 17:36:00,21101,True,72172,92,1,1,False,11,21101,12,False,0 days 00:27:00.000000000
645,89019,45753755,True,2016-06-22 03:10:00,2016-06-22 04:05:00,21105,True,73038,92,1,1,False,11,21105,12,False,0 days 00:55:00.000000000
